agency_name,route_long_name,route_short_name,origin_stop,destiny_stop,time_of_journey
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Eje 2 Oriente Honorable Congreso de la Unión,Eje 1 Sur Fray Servando Teresa de Mier - Sur 103,00:01:39
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Eje 3 Oriente Francisco del Paso y Troncoso,Eje 3 Oriente Francisco del Paso y Troncoso - Cecilio Robelo,00:01:42
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Fernando Iglesias Calderón,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 27,00:00:50
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Génaro García,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 6B,00:00:42
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Isabel la Católica,Eje 1 Sur Fray Servando Teresa de Mier - Xocongo,00:02:37
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Jesús Galindo y Villa,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 22,00:01:15
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Jesús Galindo y Villa,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 1,00:00:32
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Lázaro Pavia,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 7,00:03:09
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Lázaro Pavia,Eje 1 Sur Fray Servando Teresa de Mier - Sur 103,00:00:45
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Mercado Sonora,Eje 1 Sur Fray Servando Teresa de Mier - Sur 81,00:01:18
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 10,Eje 1 Sur Fray Servando Teresa de Mier - Génaro García,00:00:42
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 22,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 10,00:01:26
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 27,Eje 1 Sur Fray Servando Teresa de Mier - Jesús Galindo y Villa,00:00:47
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 6B,Eje 1 Sur Fray Servando Teresa de Mier - Eje 3 Oriente Francisco del Paso y Troncoso,00:00:57
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 7,Eje 1 Sur Fray Servando Teresa de Mier - Fernando Iglesias Calderón,00:01:43
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - San Ciprion,Eje 1 Sur Fray Servando Teresa de Mier - Circunvalación,00:01:17
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Sur 103,Eje 1 Sur Fray Servando Teresa de Mier - Congreso de la Unión,00:01:25
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Sur 103,Eje 1 Sur Fray Servando Teresa de Mier - Lázaro Pavia,00:00:52
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Sur 81,Eje 1 Sur Fray Servando Teresa de Mier - Eje 2 Oriente Honorable Congreso de la Unión,00:00:38
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Topacio,Eje 1A Sur Topacio - San Pablo,00:01:06
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Fray Servando Teresa de Mier - Xocongo,Eje 1 Sur Fray Servando Teresa de Mier - Clavijero,00:00:43
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Gral.  Francisco Morazán - Av. 8 Calle 57,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 47,00:01:04
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 1,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 13,00:00:57
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 13,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 33,00:01:35
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 13,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Cto. Interior Blvd. Puerto Aéreo,00:01:04
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 23,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 13,00:00:48
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 33,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 39,00:00:25
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 39,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 47,00:00:58
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 47,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 57,00:01:14
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 47,Eje 1 Sur Gral. Francisco Morazán - Av. 8 y Calle 33,00:01:44
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 57,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 63,00:00:34
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 63,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 73,00:01:03
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 65,Eje 1 Sur Gral.  Francisco Morazán - Av. 8 Calle 57,00:00:50
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 73,Eje 1 Sur - Av. 8 Calle 77,00:00:22
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 77,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 65,00:01:08
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Cto. Interior Blvd. Puerto Aéreo,Eje 1 Sur Fray Servando Teresa de Mier - Jesús Galindo y Villa,00:00:34
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Gral. Francisco Morazán - Av. 8 y Calle 33,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 23,00:00:37
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Río de la Loza - Dr. Vértiz,Eje 1 Sur Río de la Loza - Junta de Conciliación,00:00:40
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Río de la Loza - Eje Central Lázaro Cardenas,Eje 1 Sur Fray Servando Teresa de Mier - Bolivar,00:01:02
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Río de la Loza - Junta de Conciliación,Eje 1 Sur Río de la Loza - Eje Central Lázaro Cardenas,00:00:55
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1 Sur Río de la Loza - Niños Héroes,Eje 1 Sur Río de la Loza - Dr. Vértiz,00:01:05
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1A Sir José María Izazaga - Bolivar,Eje 1A Sur José María Izazaga - Igualdad,00:00:25
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1A Sur Arcos de Belén - Balderas,Eje 1 Sur Av. Chapultepec - Enrico Martínez,00:00:51
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1A Sur Arcos de Belén - Luis Moyas ,Eje 1A Sur Arcos de Belén - Balderas,00:01:03
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1A Sur Arcos de Belén - Metro Salto del Agua,Eje 1A Sur Arcos de Belén - Luis Moyas ,00:01:02
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1A Sur José María Izazaga - 20 de Noviembre,Eje 1A Sur José María Izazaga - Isabel la Católica,00:01:16
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1A Sur José María Izazaga - Eje Central Lázaro Cardenas,Eje 1A Sur Arcos de Belén - Metro Salto del Agua,00:00:36
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1A Sur José María Izazaga - Igualdad,Eje 1A Sur José María Izazaga - Eje Central Lázaro Cardenas,00:00:35
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1A Sur José María Izazaga - Isabel la Católica,Eje 1A Sir José María Izazaga - Bolivar,00:00:49
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1A Sur José María Izazaga - José María Pino Suárez,Eje 1A Sur José María Izazaga - 20 de Noviembre,00:00:32
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1A Sur Topacio - Jesús María,Eje 1A Sur José María Izazaga - José María Pino Suárez,00:01:34
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 1A Sur Topacio - San Pablo,Eje 1A Sur Topacio - Jesús María,00:00:23
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 3 Oriente Francisco del Paso y Troncoso - Cecilio Robelo,Eje 3 Oriente Francisco del Paso y Troncoso - Unidad Anaranjada,00:00:57
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 3 Oriente Francisco del Paso y Troncoso - Cecilio Robelo II,Eje 3 Sur Francisco del Paso y Troncoso -  Eje 2 Sur Fray Servando Teresa de Mier,00:01:27
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 3 Oriente Francisco del Paso y Troncoso - Unidad Anaranjada,Eje 3 Oriente Francisco del Paso y Troncoso - Cecilio Robelo II,00:01:31
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 3 Sur Francisco del Paso y Troncoso -  Eje 2 Sur Fray Servando Teresa de Mier,Eje 1 Sur Fray Servando Teresa de Mier - Lázaro Pavia,00:01:02
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río Churubusco - Sur 8,Río Churubusco y Sur 4,00:01:22
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río de Churubusco - Av. Sur 4 Poniente,Av. Sur - Oriente 217,00:00:44
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río de Churubusco - Av. Té,Eje 4 Oriente Canal Río de Churubusco - Puente Carrizo,00:02:59
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río de Churubusco - Canal de Apatlaco,Eje 4 Oriente Canal Río de Churubusco - Canal de Tezontle,00:01:56
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río de Churubusco - Canal de Tezontle,Eje 4 Oriente Canal Río de Churubusco - Plaza Central,00:01:58
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río de Churubusco - Canal de Tezontle,Eje 4 Oriente Canal Río de Churubusco - Río Mezcalapa,00:01:58
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río de Churubusco - El Rodeo,Eje 4 Oriente Canal Río de Churubusco - Sur 16,00:02:09
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río de Churubusco - Hualquila,Base Central de Abastos,00:01:58
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río de Churubusco - Hualquila,Eje 4 Oriente Canal Río de Churubusco - Plaza Central,00:02:27
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río de Churubusco - Plaza Central,Eje 4 Oriente Canal Río de Churubusco - Canal de Apatlaco,00:00:54
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río de Churubusco - Plaza Central,Eje 4 Oriente Canal Río de Churubusco - Hualquila,00:03:33
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río de Churubusco - Puente Carrizo,Eje 4 Oriente Canal Río de Churubusco - Canal de Tezontle,00:00:54
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río de Churubusco - Río Mezcalapa,Eje 4 Oriente Canal Río de Churubusco - El Rodeo,00:02:01
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río de Churubusco - Sur 12,Eje 4 Oriente Canal Río Churubusco - Sur 8,00:01:04
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río de Churubusco - Sur 12,Eje 4 Oriente Canal Río de Churubusco - Vainilla,00:02:28
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río de Churubusco - Sur 16,Eje 4 Oriente Canal Río de Churubusco - Sur 12,00:01:18
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Eje 4 Oriente Canal Río de Churubusco - Vainilla,Eje 4 Oriente Canal Río de Churubusco - Av. Té,00:00:51
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Metro Chapultepec,Av. Chapultepec y Sonora,00:00:38
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Río Churubusco y Sur 4,Eje 4 Oriente Canal Río de Churubusco - Av. Sur 4 Poniente,00:02:04
Corredores Concesionados,Metro Chapultepec - Central de Abasto,19E,Viaducto y Churubusco,Eje 4 Oriente Canal Río de Churubusco - Sur 12,00:03:43
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Central y Av. Valle de las Zapatas,Base Av. del  Valle del Yang-Tse y Valle de La Mota,00:01:22
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. F.F.C.C. Industrial y Norte 25,Norte 25 y Oriente 146,00:00:42
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. F.F.C.C. Industrial y Norte 29,Av. F.F.C.C. Industrial y Norte 25,00:01:16
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Iztaccíhuatl y C. 13,Av. Iztaccíhuatl y C. 17,00:01:13
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Iztaccíhuatl y C. 17,C. 20 y Calz. Ignacio Zaragoza,00:01:12
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Iztaccíhuatl y Oriente 146,Oriente 146 y Eje 1 Nte.,00:01:05
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Iztaccíhuatl y Oriente 152,Av. Iztaccíhuatl y Oriente 146,00:00:46
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Oceanía y Alberca Oceanía,Av. Oceanía y Deportivo Oceanía,00:01:09
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Oceanía y Av. Asia,Av. Oceanía y Metro Romero Rubio,00:01:20
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Oceanía y Balboas,Av. Oceanía y Alberca Oceanía,00:02:45
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Oceanía y Bolívares,Av. Oceanía y Siberia,00:00:59
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Oceanía y Deportivo Oceanía,Av. Oceanía y Bolívares,00:03:10
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Oceanía y Deportivo Oceanía,Av. Oceanía y Metro Deportivo Oceanía,00:02:16
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Oceanía y Marruecos,Oceanía y Metro Romero Rubio,00:00:23
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Oceanía y Metro Deportivo Oceanía,Loreto Fabela - 3ra Cerrada de 565,00:04:04
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Oceanía y Metro Romero Rubio,Av. del PeNón y Metro Oceanía,00:00:19
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Oceanía y Metro Romero Rubio,Oriente 162 y Norte 37,00:02:07
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Oceanía y Persia,Av. Oceanía y Balboas,00:01:20
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Oceanía y Siberia,Av. Oceanía y Marruecos,00:01:20
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Valle Alto y Av. Tepatitlán,Av. Valle Alto y Calpulalpan,00:00:51
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Valle Alto y Av. Valle del Zambezi,Av. Valle Alto y Valle del Yanise,00:00:45
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Valle Alto y Av. del  Valle del Yang - Tse,Av. del  Valle del Yang-Tse y Valle de Bardagi,00:00:57
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Valle Alto y Calpulalpan,Av. Valle Alto y Av. Valle del Zambezi,00:00:39
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Valle Alto y Calpulalpan,Orizaba y Villa de Ayala,00:00:50
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. Valle Alto y Valle del Yanise,Av. Valle Alto y Av. del  Valle del Yang - Tse,00:00:40
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. de la Industria y Norte 29,Av. de la Industria y Oriente 154,00:00:52
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. de la Industria y Oriente 154,Av. de la Industria y Oriente 158,00:00:44
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. de la Industria y Oriente 158,Av. Oceanía y Metro Romero Rubio,00:01:17
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. del  Valle del Yang-Tse y Av. Central,Av. Central y Av. Valle de las Zapatas,00:01:06
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. del  Valle del Yang-Tse y Av. Valle Alto,Av. Valle Alto y Av. Tepatitlán,00:01:25
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. del  Valle del Yang-Tse y Av. Valle de Santiago,Av. del  Valle del Yang-Tse y Valle de Finalledo,00:01:14
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. del  Valle del Yang-Tse y Av. Valle de Santiago,Av. del  Valle del Yang-Tse y Valle del Maíz,00:01:06
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. del  Valle del Yang-Tse y Valle de Bardagi,Av. del  Valle del Yang-Tse y Valle del Carvajal,00:00:40
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. del  Valle del Yang-Tse y Valle de Bavispe,Av. del  Valle del Yang-Tse y Av. Valle Alto,00:00:57
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. del  Valle del Yang-Tse y Valle de Cerrato,Av. del  Valle del Yang-Tse y Valle de Bavispe,00:01:06
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. del  Valle del Yang-Tse y Valle de Finalledo,Av. del  Valle del Yang-Tse y Valle de Cerrato,00:01:04
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. del  Valle del Yang-Tse y Valle de Mekong,Av. del  Valle del Yang-Tse y Av. Valle de Santiago,00:01:22
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. del  Valle del Yang-Tse y Valle de México,Av. del  Valle del Yang-Tse y Av. Central,00:00:47
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. del  Valle del Yang-Tse y Valle del Carvajal,Av. del  Valle del Yang-Tse y Valle del Danubio,00:01:05
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. del  Valle del Yang-Tse y Valle del Danubio,Av. del  Valle del Yang-Tse y Valle del Ganges,00:00:52
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. del  Valle del Yang-Tse y Valle del Ganges,Av. del  Valle del Yang-Tse y Av. Valle de Santiago,00:00:45
Corredores Concesionados,Metro Impulsora - Metro Balbuena,Z4I,Av. del  Valle del Yang-Tse y Valle del Maíz,Av. del  Valle del Yang-Tse y Valle de México,00:00:53
